"weight";"word"
"0";"weary"
"4";"pursu"
"3";"humour"
"2";"pursuing"
"0";"gladly"
"0";"shunn"
"0";"fled"
"0";"morning"
"0";"hath"
"0";"tears"
"2";"augmenting"
"0";"fresh"
"2";"dew"
"2";"adding"
"3";"clouds"
"0";"deep"
"2";"sighs"
"2";"cheering"
"2";"furthest"
"2";"bean"
"2";"shady"
"1";"curtains"
"2";"aurora"
"0";"bed"
"0";"light"
"0";"steals"
"0";"heavy"
"0";"private"
"0";"chamber"
"1";"pens"
"4";"shuts"
"4";"windows"
"2";"locks"
"4";"daylight"
"2";"artificial"
"0";"night"
"0";"black"
"1";"portentous"
"0";"prove"
"0";"counsel"
"0";"noble"
"1";"uncle"
"0";"learn"
"2";"importun"
"2";"counsellor"
"1";"secret"
"2";"sounding"
"0";"discovery"
"4";"bud"
"1";"bit"
"6";"envious"
"0";"worm"
"2";"spread"
"0";"sweet"
"0";"leaves"
"0";"air"
"2";"dedicate"
"0";"beauty"
"0";"sorrows"
"0";"grow"
"1";"willingly"
"0";"cure"
"0";"step"
"1";"grievance"
"0";"denied"
"1";"wert"
"0";"happy"
"0";"stay"
"5";"shrift"
"0";"morrow"
"7";"cousin"
"326";"rom"
"0";"struck"
"5";"sad"
"0";"father"
"0";"fast"
"4";"sadness"
"2";"lengthens"
"0";"short"
"0";"favour"
"0";"alas"
"0";"gentle"
"0";"view"
"0";"tyrannous"
"0";"rough"
"0";"proof"
"2";"muffled"
"0";"eyes"
"2";"pathways"
"1";"dine"
"0";"heard"
"2";"brawling"
"0";"loving"
"0";"create"
"1";"lightness"
"0";"vanity"
"4";"misshapen"
"1";"chaos"
"0";"forms"
"0";"feather"
"0";"lead"
"5";"bright"
"4";"smoke"
"0";"cold"
"0";"sick"
"0";"health"
"5";"waking"
"0";"sleep"
"0";"dost"
"0";"laugh"
"8";"coz"
"0";"weep"
"0";"heart"
"1";"oppression"
"2";"transgression"
"0";"griefs"
"2";"breast"
"2";"propagate"
"2";"prest"
"0";"thine"
"0";"hast"
"0";"add"
"0";"grief"
"0";"rais"
"2";"fume"
"4";"purg"
"2";"sparkling"
"2";"vex"
"0";"sea"
"2";"nourish"
"0";"madness"
"0";"discreet"
"2";"choking"
"0";"gall"
"2";"preserving"
"0";"farewell"
"0";"soft"
"0";"leave"
"0";"wrong"
"8";"tut"
"0";"lost"
"1";"groan"
"0";"sadly"
"0";"bid"
"0";"ill"
"3";"urg"
"0";"woman"
"0";"aim"
"4";"suppos"
"2";"lov"
"2";"markman"
"2";"soonest"
"2";"hit"
"2";"cupid"
"1";"arrow"
"1";"dian"
"0";"wit"
"0";"strong"
"1";"chastity"
"0";"arm"
"2";"childish"
"2";"bow"
"2";"unharm"
"0";"siege"
"0";"terms"
"1";"bide"
"1";"encounter"
"2";"assailing"
"0";"ope"
"1";"lap"
"0";"saint"
"2";"seducing"
"0";"gold"
"0";"rich"
"0";"dies"
"0";"store"
"0";"sworn"
"0";"chaste"
"2";"sparing"
"0";"huge"
"0";"waste"
"1";"starv"
"2";"severity"
"0";"cuts"
"2";"posterity"
"0";"wise"
"2";"wisely"
"0";"merit"
"0";"bliss"
"0";"making"
"2";"despair"
"8";"forsworn"
"0";"vow"
"0";"dead"
"3";"rul"
"0";"forget"
"0";"teach"
"0";"liberty"
"4";"examine"
"1";"beauties"
"1";"exquisite"
"0";"question"
"2";"masks"
"4";"kiss"
"2";"ladies"
"1";"brows"
"0";"puts"
"0";"hide"
"0";"strucken"
"0";"blind"
"0";"precious"
"1";"treasure"
"2";"eyesight"
"0";"mistress"
"0";"passing"
"0";"note"
"0";"read"
"0";"canst"
"2";"doctrine"
"0";"die"
"0";"debt"
"6";"street"
"40";"county"
"0";"clown"
"0";"bound"
"2";"penalty"
"0";"hard"
"46";"par"
"2";"honourable"
"1";"reckoning"
"0";"pity"
"1";"liv"
"0";"odds"
"0";"lord"
"0";"suit"
"0";"child"
"0";"stranger"
"0";"change"
"6";"fourteen"
"0";"years"
"2";"summers"
"0";"wither"
"0";"pride"
"0";"ripe"
"2";"bride"
"0";"younger"
"2";"mothers"
"1";"marr"
"0";"earth"
"1";"swallowed"
"0";"hopes"
"2";"hopeful"
"2";"woo"
"2";"consent"
"2";"agree"
"0";"scope"
"0";"choice"
"0";"lies"
"0";"voice"
"2";"accustom"
"6";"feast"
"0";"whereto"
"1";"invited"
"2";"guest"
"0";"number"
"0";"behold"
"2";"treading"
"0";"stars"
"0";"dark"
"0";"heaven"
"0";"comfort"
"0";"lusty"
"2";"apparell"
"2";"april"
"2";"heel"
"2";"limping"
"0";"winter"
"1";"treads"
"1";"delight"
"1";"female"
"2";"buds"
"1";"inherit"
"1";"reck"
"1";"ning"
"0";"paper"
"0";"sirrah"
"4";"trudge"
"0";"persons"
"4";"names"
"5";"written"
"8";"serv"
"2";"shoemaker"
"2";"meddle"
"0";"yard"
"0";"tailor"
"2";"fisher"
"2";"pencil"
"1";"painter"
"2";"nets"
"0";"writ"
"2";"writing"
"0";"person"
"0";"learned"
"1";"burns"
"0";"burning"
"2";"lessoned"
"0";"anguish"
"2";"giddy"
"1";"holp"
"4";"turning"
"0";"desperate"
"2";"cures"
"2";"languish"
"2";"infection"
"0";"eye"
"0";"rank"
"0";"poison"
"2";"plantain"
"2";"leaf"
"0";"excellent"
"0";"pray"
"0";"broken"
"2";"shin"
"0";"mad"
"3";"madman"
"0";"shut"
"0";"prison"
"0";"food"
"1";"whipp"
"2";"tormented"
"0";"god"
"10";"den"
"0";"fellow"
"0";"fortune"
"0";"misery"
"0";"book"
"0";"letters"
"2";"language"
"2";"honestly"
"0";"merry"
"0";"reads"
"4";"signior"
"2";"martino"
"0";"daughters"
"2";"anselmo"
"2";"beauteous"
"1";"sisters"
"0";"widow"
"2";"vitruvio"
"2";"placentio"
"2";"lovely"
"2";"nieces"
"0";"brother"
"1";"valentine"
"1";"niece"
"20";"rosaline"
"2";"livia"
"2";"valentio"
"2";"lucio"
"2";"lively"
"2";"helena"
"1";"assembly"
"0";"supper"
"0";"great"
"2";"crush"
"0";"cup"
"0";"wine"
"1";"sups"
"2";"admired"
"1";"thither"
"2";"unattainted"
"3";"compare"
"0";"face"
"1";"swan"
"5";"crow"
"1";"devout"
"1";"religion"
"1";"maintains"
"1";"falsehood"
"0";"fires"
"0";"drown"
"2";"transparent"
"1";"heretics"
"2";"burnt"
"1";"liars"
"4";"fairer"
"0";"match"
"1";"begun"
"2";"pois"
"2";"crystal"
"2";"scales"
"0";"weigh"
"2";"shining"
"0";"scant"
"0";"sight"
"4";"rejoice"
"2";"splendour"
"2";"iii"
"4";"maidenhead"
"0";"year"
"0";"bade"
"8";"lamb"
"2";"ladybird"
"0";"forbid"
"2";"girl"
"117";"jul"
"0";"calls"
"0";"mother"
"0";"matter"
"0";"awhile"
"2";"rememb"
"2";"knowest"
"0";"age"
"0";"faith"
"0";"teeth"
"2";"teen"
"0";"spoken"
"2";"lammastide"
"1";"fortnight"
"0";"odd"
"0";"days"
"4";"lammas"
"4";"eve"
"6";"susan"
"0";"christian"
"0";"souls"
"2";"earthquake"
"2";"wean"
"0";"laid"
"2";"wormwood"
"3";"dug"
"0";"sitting"
"4";"dovehouse"
"0";"brain"
"0";"taste"
"2";"nipple"
"0";"felt"
"0";"bitter"
"0";"fool"
"2";"tetchy"
"0";"fall"
"0";"shake"
"5";"quoth"
"0";"twas"
"4";"trow"
"0";"high"
"2";"lone"
"1";"rood"
"2";"waddled"
"0";"broke"
"0";"brow"
"0";"husband"
"0";"soul"
"0";"yea"
"6";"jule"
"2";"holidam"
"0";"wretch"
"0";"left"
"0";"crying"
"6";"jest"
"0";"warrant"
"2";"yeas"
"4";"stinted"
"0";"choose"
"0";"bad"
"2";"bump"
"0";"big"
"1";"cock"
"2";"rel"
"0";"stone"
"1";"perilous"
"2";"knock"
"0";"cried"
"4";"bitterly"
"2";"comest"
"2";"stint"
"0";"grace"
