"weight";"word"
"0";"jealous"
"4";"unkindness"
"2";"pined"
"0";"dog"
"12";"cur"
"2";"bandy"
"2";"rascal"
"1";"strikes"
"0";"strucken"
"6";"tripp"
"2";"football"
"1";"player"
"2";"trips"
"0";"heels"
"4";"serv"
"0";"teach"
"2";"differences"
"0";"measure"
"2";"lubber"
"1";"length"
"3";"tarry"
"2";"pushes"
"0";"friendly"
"0";"earnest"
"0";"money"
"0";"hire"
"4";"coxcomb"
"1";"offers"
"0";"cap"
"1";"pretty"
"0";"smile"
"0";"sits"
"0";"catch"
"0";"shortly"
"1";"blessing"
"0";"wear"
"34";"nuncle"
"6";"coxcombs"
"6";"boy"
"0";"living"
"0";"beg"
"0";"heed"
"0";"whip"
"2";"kennel"
"7";"whipp"
"4";"brach"
"2";"stink"
"0";"pestilent"
"0";"gall"
"0";"mark"
"2";"showest"
"0";"knowest"
"0";"lend"
"2";"owest"
"4";"goest"
"0";"learn"
"2";"trowest"
"2";"throwest"
"0";"drink"
"0";"door"
"2";"tens"
"0";"score"
"2";"unfeed"
"1";"lawyer"
"13";"prithee"
"2";"rent"
"1";"difference"
"0";"sweet"
"2";"lad"
"2";"counsell"
"2";"motley"
"2";"titles"
"2";"wast"
"1";"altogether"
"2";"monopoly"
"0";"ladies"
"1";"snatching"
"4";"egg"
"3";"crowns"
"0";"cut"
"4";"middle"
"0";"meat"
"2";"clovest"
"0";"crown"
"3";"gav"
"0";"parts"
"2";"bor"
"0";"ass"
"0";"dirt"
"2";"bald"
"0";"golden"
"0";"sings"
"1";"grown"
"2";"foppish"
"0";"wits"
"0";"manners"
"2";"apish"
"1";"songs"
"2";"rod"
"1";"breeches"
"0";"sudden"
"0";"weep"
"0";"sorrow"
"2";"sung"
"0";"play"
"1";"peep"
"2";"schoolmaster"
"0";"lie"
"4";"marvel"
"0";"kin"
"3";"speaking"
"1";"lying"
"0";"holding"
"2";"pared"
"0";"sides"
"0";"left"
"2";"parings"
"2";"frontlet"
"0";"methinks"
"2";"frown"
"1";"frowning"
"0";"figure"
"0";"forsooth"
"4";"mum"
"1";"crust"
"2";"crum"
"1";"points"
"2";"sheal"
"2";"peascod"
"2";"licens"
"1";"insolent"
"2";"retinue"
"3";"hourly"
"1";"carp"
"0";"quarrel"
"1";"breaking"
"0";"rank"
"2";"endured"
"4";"riots"
"1";"safe"
"1";"redress"
"0";"fearful"
"0";"spoke"
"2";"protect"
"0";"allowance"
"2";"scape"
"0";"censure"
"2";"redresses"
"0";"wholesome"
"0";"weal"
"0";"working"
"0";"discreet"
"0";"proceeding"
"1";"hedge"
"1";"sparrow"
"0";"fed"
"4";"cuckoo"
"0";"head"
"3";"bit"
"1";"candle"
"2";"darkling"
"2";"whereof"
"1";"fraught"
"0";"transform"
"2";"cart"
"0";"draws"
"4";"horse"
"2";"whoop"
"2";"jug"
"0";"walk"
"2";"notion"
"2";"weakens"
"2";"discernings"
"2";"lethargied"
"1";"waking"
"1";"shadow"
"2";"marks"
"1";"sovereignty"
"1";"knowledge"
"0";"false"
"1";"persuaded"
"1";"obedient"
"0";"gentlewoman"
"1";"admiration"
"4";"savour"
"0";"pranks"
"1";"purposes"
"2";"aright"
"0";"reverend"
"2";"squires"
"4";"disorder"
"2";"debosh"
"0";"bold"
"0";"infected"
"2";"inn"
"2";"epicurism"
"2";"lust"
"1";"tavern"
"2";"brothel"
"2";"grac"
"0";"remedy"
"2";"desir"
"2";"begs"
"2";"disquantity"
"7";"train"
"1";"remainder"
"0";"depend"
"1";"besort"
"5";"darkness"
"1";"devils"
"2";"saddle"
"2";"horses"
"4";"degenerate"
"0";"trouble"
"0";"people"
"1";"rabble"
"4";"betters"
"0";"woe"
"2";"repents"
"6";"ingratitude"
"0";"marble"
"8";"fiend"
"0";"sea"
"0";"patient"
"2";"kite"
"0";"liest"
"2";"rarest"
"2";"particulars"
"1";"exact"
"0";"regard"
"3";"support"
"2";"worships"
"0";"small"
"0";"ugly"
"0";"didst"
"2";"engine"
"1";"wrench"
"1";"drew"
"1";"beat"
"1";"gate"
"0";"guiltless"
"0";"ignorant"
"1";"mov"
"0";"creature"
"0";"fruitful"
"2";"sterility"
"1";"dry"
"2";"organs"
"0";"increase"
"2";"derogate"
"0";"body"
"0";"babe"
"1";"teem"
"0";"create"
"0";"spleen"
"2";"thwart"
"2";"disnatur"
"0";"torment"
"0";"stamp"
"2";"wrinkles"
"0";"brow"
"0";"youth"
"2";"cadent"
"0";"tears"
"1";"fret"
"2";"channels"
"1";"cheeks"
"0";"pains"
"2";"benefits"
"2";"laughter"
"2";"contempt"
"2";"sharper"
"0";"serpent"
"4";"tooth"
"2";"thankless"
"2";"adore"
"1";"afflict"
"0";"scope"
"3";"dotage"
"2";"clap"
"1";"fortnight"
"2";"manhood"
"0";"hot"
